id,timestamp,energy_kwh,source,location,system_id
cad778e2-9716-4128-8cff-b9f5a288d478,2023-01-03T23:59:00,97.11,solar,Australia,SYS-AUS-SOLAR-1
890b5ff9-90d8-41c7-8851-70a79ffcf57d,2023-01-03T23:59:00,89.63,solar,Australia,SYS-AUS-SOLAR-2
073c8441-976b-4826-b006-128dd5d9f3e8,2023-01-03T23:59:00,54.0,biomass,Australia,SYS-AUS-BIO-1
b43a9b32-751e-4551-8532-2e109273ab4c,2023-01-04T23:59:00,0.42,wind,USA,SYS-USA-WIND-1
a85da64c-eabd-4271-b047-942bb41c0f25,2023-01-04T23:59:00,87.38,wind,USA,SYS-USA-WIND-2
cb7ba736-27f5-4807-b817-a3dff73f5540,2023-01-04T23:59:00,77.54,solar,USA,SYS-USA-SOLAR-1
92a90568-5dc3-41c1-92d3-abd6fcd6cc91,2023-01-04T23:59:00,82.43,solar,USA,SYS-USA-SOLAR-2
26c34dd9-b17d-4529-b90a-b2ff156dedcc,2023-01-04T23:59:00,85.48,solar,USA,SYS-USA-SOLAR-3
6e159c51-3bdf-45ce-9436-184a8c111c1b,2023-01-04T23:59:00,64.62,biomass,USA,SYS-USA-BIO-1
2c8a35b6-4c8f-485a-af2d-5248f76fb29b,2023-01-04T23:59:00,6.78,wind,UK,SYS-UK-WIND-1
782918ed-6095-4064-8c23-ce89af89ea3c,2023-01-04T23:59:00,73.07,wind,UK,SYS-UK-WIND-2
87715079-5fcf-43e2-ad88-a9ea95739a44,2023-01-04T23:59:00,75.62,wind,UK,SYS-UK-WIND-3
8af2bef1-33f5-41b2-b87f-39c11796a236,2023-01-04T23:59:00,74.2,solar,UK,SYS-UK-SOLAR-1
f8e978cc-1b62-4f8e-99f4-9f589abf1fa5,2023-01-04T23:59:00,2.48,solar,UK,SYS-UK-SOLAR-2
3df17c72-b55e-4c51-ab5d-77b2a36085ea,2023-01-04T23:59:00,91.17,wind,Australia,SYS-AUS-WIND-1
8e0d52d2-93c4-4d34-b0dd-5fc9a2d0b9e1,2023-01-04T23:59:00,1.75,solar,Australia,SYS-AUS-SOLAR-1
387e8113-e855-43c8-9c8c-5e7bf2a63df0,2023-01-04T23:59:00,87.05,solar,Australia,SYS-AUS-SOLAR-2
dcd1ea4e-a88a-4cb1-b50a-37a83aad6cf9,2023-01-04T23:59:00,58.76,biomass,Australia,SYS-AUS-BIO-1
b1360784-cdc3-4515-8d26-623ee844bda7,2023-01-05T23:59:00,9.17,wind,USA,SYS-USA-WIND-1
c5783b73-6b83-46f4-8ac6-e31e5acf748e,2023-01-05T23:59:00,86.24,wind,USA,SYS-USA-WIND-2
147fbdab-c685-4a2f-8f5e-f4e8e104a956,2023-01-05T23:59:00,76.01,solar,USA,SYS-USA-SOLAR-1
8f0941f2-6e8e-4daa-8de8-f4b62404f402,2023-01-05T23:59:00,80.18,solar,USA,SYS-USA-SOLAR-2
923295d0-2547-4b2a-b89d-8e47ec0ed471,2023-01-05T23:59:00,87.34,solar,USA,SYS-USA-SOLAR-3
d33a98c6-fbc3-475c-8016-aee60d173a1c,2023-01-05T23:59:00,66.43,biomass,USA,SYS-USA-BIO-1
d4f702cb-1ebe-49ec-80de-d26461356654,2023-01-05T23:59:00,83.34,wind,UK,SYS-UK-WIND-1
01cf6a25-b51d-4191-8b31-5fe23f48b9cf,2023-01-05T23:59:00,73.74,wind,UK,SYS-UK-WIND-2
eaf5130d-0d2e-443d-ae56-bfa52d067eac,2023-01-05T23:59:00,72.3,wind,UK,SYS-UK-WIND-3
33172858-f4b8-4d56-91bb-a7b86c91db34,2023-01-05T23:59:00,68.51,solar,UK,SYS-UK-SOLAR-1
75ee4570-f291-43a6-a8e1-25a8b5b863b5,2023-01-05T23:59:00,65.88,solar,UK,SYS-UK-SOLAR-2
9f76dba6-17b3-47ef-b83e-10a154ad4813,2023-01-05T23:59:00,83.38,wind,Australia,SYS-AUS-WIND-1
8324a934-5029-4090-b4f4-133ae3cc49b8,2023-01-05T23:59:00,91.23,solar,Australia,SYS-AUS-SOLAR-1
0a874a48-b175-46d3-9163-c18230de8411,2023-01-05T23:59:00,82.96,solar,Australia,SYS-AUS-SOLAR-2
a253751a-592f-476e-9ac2-9574ce9d186c,2023-01-05T23:59:00,57.93,biomass,Australia,SYS-AUS-BIO-1
f66f9510-fd31-4b32-bae7-76f4a9e09896,2023-01-06T23:59:00,96.3,wind,USA,SYS-USA-WIND-1
36300c9c-e02c-4498-a3f5-b89b60f13ca5,2023-01-06T23:59:00,89.15,wind,USA,SYS-USA-WIND-2
8b354cf2-5a97-4b9b-bed6-a916a66d89e9,2023-01-06T23:59:00,79.9,solar,USA,SYS-USA-SOLAR-1
97ca594c-013f-4847-8f6a-1f5cf4ed1341,2023-01-06T23:59:00,6.91,solar,USA,SYS-USA-SOLAR-2
abd80414-6859-4d56-ba65-a43c98fa9160,2023-01-06T23:59:00,1.73,solar,USA,SYS-USA-SOLAR-3
59e226dd-88ae-4a21-afb1-e6597d4173ad,2023-01-06T23:59:00,69.93,biomass,USA,SYS-USA-BIO-1
8511435f-1478-4749-a6d6-272ff0984178,2023-01-06T23:59:00,89.66,wind,UK,SYS-UK-WIND-1
a254c9e3-f819-4431-ad91-da3045c4feac,2023-01-06T23:59:00,79.42,wind,UK,SYS-UK-WIND-2
cdb8b60e-21b0-46ab-8df1-3820bb5842ad,2023-01-06T23:59:00,71.67,wind,UK,SYS-UK-WIND-3
6c16e09b-d7c4-4e95-b7ce-54654ea6d69a,2023-01-06T23:59:00,3.91,solar,UK,SYS-UK-SOLAR-1
52773942-18f9-43c7-9596-e7e29f81ed11,2023-01-06T23:59:00,59.86,solar,UK,SYS-UK-SOLAR-2
fa8daea0-bd9f-4f40-be27-63fe08867e4b,2023-01-06T23:59:00,94.72,wind,Australia,SYS-AUS-WIND-1
757f997b-7169-49d3-ba65-7affcb51585e,2023-01-06T23:59:00,87.5,solar,Australia,SYS-AUS-SOLAR-1
e2589e3c-619e-4db5-add7-c8947531b93d,2023-01-06T23:59:00,3.0,solar,Australia,SYS-AUS-SOLAR-2
54aa8df7-7f20-418b-bf0b-ca9f437aab13,2023-01-06T23:59:00,51.99,biomass,Australia,SYS-AUS-BIO-1
d69b3289-cb86-47b7-82ab-ca8a162f1d43,2023-01-07T23:59:00,2.4,wind,USA,SYS-USA-WIND-1
59130857-f09a-48a6-8c15-c9a749824014,2023-01-07T23:59:00,92.08,wind,USA,SYS-USA-WIND-2
f3ffe553-f14a-42ac-ba5d-b9e0b4548b7d,2023-01-07T23:59:00,0.2,solar,USA,SYS-USA-SOLAR-1
02deba9e-9329-44c0-a1c0-b6b3afe80f1a,2023-01-07T23:59:00,77.86,solar,USA,SYS-USA-SOLAR-2
8d9b436d-ce43-48fd-a7f7-649348dbadd7,2023-01-07T23:59:00,5.89,solar,USA,SYS-USA-SOLAR-3
f2a907c7-8037-42cc-bb83-e581b466525e,2023-01-07T23:59:00,64.03,biomass,USA,SYS-USA-BIO-1
9cbd8216-bca5-4bc8-979c-7b8c08e163db,2023-01-07T23:59:00,7.09,wind,UK,SYS-UK-WIND-1
213e2cff-bb38-45b7-a709-4c7326f7b312,2023-01-07T23:59:00,83.36,wind,UK,SYS-UK-WIND-2
b869c90d-3528-4179-9951-3b07219e5f90,2023-01-07T23:59:00,74.09,wind,UK,SYS-UK-WIND-3
4cdc0f8e-fe8f-49c6-921e-971a4600ff27,2023-01-07T23:59:00,72.75,solar,UK,SYS-UK-SOLAR-1
0c863ba8-aecc-4f04-bbed-c53d5eb2f600,2023-01-07T23:59:00,67.6,solar,UK,SYS-UK-SOLAR-2
880cc44a-6858-4bce-8b95-5831ea6522e9,2023-01-07T23:59:00,89.77,wind,Australia,SYS-AUS-WIND-1
4b0c9f2e-70b8-4382-9347-00bbfc3d76a0,2023-01-07T23:59:00,0.26,solar,Australia,SYS-AUS-SOLAR-1
df9fb6b3-f364-442a-b87e-9ec38e554c12,2023-01-07T23:59:00,82.43,solar,Australia,SYS-AUS-SOLAR-2
238a98b0-83a3-43e8-ae7a-7564241b1783,2023-01-07T23:59:00,55.82,biomass,Australia,SYS-AUS-BIO-1
d0dafc4c-00b6-497d-b040-af8a18992a74,2023-01-08T23:59:00,4.86,wind,USA,SYS-USA-WIND-1
2cdaf0ac-9814-459b-9c68-fa3483e411a8,2023-01-08T23:59:00,90.92,wind,USA,SYS-USA-WIND-2
d74b0bc7-de3a-48a6-a6e7-a64f7e6ac7f2,2023-01-08T23:59:00,4.72,solar,USA,SYS-USA-SOLAR-1
33f717e0-6b60-4186-9ae3-4ee465f663a3,2023-01-08T23:59:00,1.44,solar,USA,SYS-USA-SOLAR-2
1fa7f044-06c0-495d-bbeb-91c15b458204,2023-01-08T23:59:00,85.18,solar,USA,SYS-USA-SOLAR-3
b0628f9e-d362-4b53-abbf-11d87032ed3e,2023-01-08T23:59:00,60.09,biomass,USA,SYS-USA-BIO-1
67bbc210-0ce4-4570-9d23-aff2f72e9dc2,2023-01-08T23:59:00,89.64,wind,UK,SYS-UK-WIND-1
3d2763e1-52dd-473d-a712-89ebf6a473c9,2023-01-08T23:59:00,74.5,wind,UK,SYS-UK-WIND-2
35d71824-e699-48cb-b009-13ea883b3859,2023-01-08T23:59:00,79.19,wind,UK,SYS-UK-WIND-3
12e7db6b-3a51-44de-89b6-fb08fb40c2b8,2023-01-08T23:59:00,3.99,solar,UK,SYS-UK-SOLAR-1
3ee6425e-bbe4-4583-9cd4-f09ac3f3bf0e,2023-01-08T23:59:00,67.87,solar,UK,SYS-UK-SOLAR-2
044c79b3-3703-48bb-99c4-97b5a0f8147c,2023-01-08T23:59:00,93.25,wind,Australia,SYS-AUS-WIND-1
8d815fd0-6067-4fc6-8f4a-e4c102f6fd70,2023-01-08T23:59:00,87.58,solar,Australia,SYS-AUS-SOLAR-1
3115559b-5b6b-4cff-a35f-b8441fddd24c,2023-01-08T23:59:00,5.09,solar,Australia,SYS-AUS-SOLAR-2
24e621f0-c5b2-458f-9751-d13d1f74be54,2023-01-08T23:59:00,54.73,biomass,Australia,SYS-AUS-BIO-1
022d8317-06ff-4769-acdc-37b428d717a6,2023-01-09T23:59:00,98.8,wind,USA,SYS-USA-WIND-1
580fbe8a-5de2-4247-a1ff-e2891cd17b83,2023-01-09T23:59:00,2.44,wind,USA,SYS-USA-WIND-2
55ce5183-d411-4f3e-bc87-f595de80f154,2023-01-09T23:59:00,1.95,solar,USA,SYS-USA-SOLAR-1
75b26be2-9c7e-4822-9ee4-bdb4c87f5533,2023-01-09T23:59:00,0.62,solar,USA,SYS-USA-SOLAR-2
914616d1-6160-4001-b1ec-5f9acc16a704,2023-01-09T23:59:00,86.89,solar,USA,SYS-USA-SOLAR-3
782fc08e-0cd6-4e1f-b7b5-08bd63e1c799,2023-01-09T23:59:00,60.28,biomass,USA,SYS-USA-BIO-1
a83f2ee5-ed60-4788-9dee-795d5e300b46,2023-01-09T23:59:00,6.48,wind,UK,SYS-UK-WIND-1
2c776556-c177-4ba3-b284-953639f81363,2023-01-09T23:59:00,75.13,wind,UK,SYS-UK-WIND-2
709d47b2-5e88-4dbc-85bf-e4e7b5faa2dd,2023-01-09T23:59:00,4.82,wind,UK,SYS-UK-WIND-3
5bc08fb4-41dc-4f6d-848f-67bf361a3de7,2023-01-09T23:59:00,0.17,solar,UK,SYS-UK-SOLAR-1
d4cdf046-b5ae-4ffe-b62a-28545fa14cd3,2023-01-09T23:59:00,62.19,solar,UK,SYS-UK-SOLAR-2
3effab6d-fc8f-4906-80d2-840763f0123a,2023-01-09T23:59:00,82.47,wind,Australia,SYS-AUS-WIND-1
6e5da344-93a8-4d79-aee3-1dbc65a3bbc3,2023-01-09T23:59:00,97.06,solar,Australia,SYS-AUS-SOLAR-1
6f6244fa-1885-44e4-a6fd-3272ee652844,2023-01-09T23:59:00,80.83,solar,Australia,SYS-AUS-SOLAR-2
59ef77a6-56a4-4d74-b08b-2f8aaf1ab395,2023-01-09T23:59:00,51.14,biomass,Australia,SYS-AUS-BIO-1
a3cd4506-c8cf-4d06-8ca4-f711eda5f501,2023-01-10T23:59:00,90.31,wind,USA,SYS-USA-WIND-1
c605dd74-3276-421c-98f5-132f2a551b92,2023-01-10T23:59:00,94.15,wind,USA,SYS-USA-WIND-2
c48c0095-e431-4791-95d6-2a1b8333fcec,2023-01-10T23:59:00,75.01,solar,USA,SYS-USA-SOLAR-1
487bd3e7-4708-43e8-8fec-cc1df761074e,2023-01-10T23:59:00,2.63,solar,USA,SYS-USA-SOLAR-2
7c84031d-1bc6-494c-9050-731574df78e0,2023-01-10T23:59:00,82.76,solar,USA,SYS-USA-SOLAR-3
ce0db200-63f8-4a36-add7-ed3985507860,2023-01-10T23:59:00,65.39,biomass,USA,SYS-USA-BIO-1
febd101a-367e-49ae-8094-175474c82a6a,2023-01-10T23:59:00,84.82,wind,UK,SYS-UK-WIND-1
6f0b7449-4064-42cb-badf-9431e09908a7,2023-01-10T23:59:00,7.63,wind,UK,SYS-UK-WIND-2
9a381fce-c191-498a-b761-1cda1cf61404,2023-01-10T23:59:00,5.7,wind,UK,SYS-UK-WIND-3
ae94d5b5-f1f1-4937-8652-aac52aad4871,2023-01-10T23:59:00,71.99,solar,UK,SYS-UK-SOLAR-1
4a71db12-bb08-4c38-9245-3e7eee32ab7f,2023-01-10T23:59:00,0.94,solar,UK,SYS-UK-SOLAR-2
18a6e88a-9a2c-4a68-a3b3-ca47ab8aa839,2023-01-10T23:59:00,91.45,wind,Australia,SYS-AUS-WIND-1
31e8ff1e-d428-429b-8dd4-b49094549bbd,2023-01-10T23:59:00,92.93,solar,Australia,SYS-AUS-SOLAR-1
f46fa074-d560-4c6f-aac5-f8459fc0598a,2023-01-10T23:59:00,87.02,solar,Australia,SYS-AUS-SOLAR-2
352338c4-9d37-4048-8be1-ae13fc746f78,2023-01-10T23:59:00,54.42,biomass,Australia,SYS-AUS-BIO-1
e371dbe2-f587-4354-ad80-3e346af927a5,2023-01-11T23:59:00,91.58,wind,USA,SYS-USA-WIND-1
4116d12c-a77a-4432-bbf1-fa58c2bf39c7,2023-01-11T23:59:00,95.47,wind,USA,SYS-USA-WIND-2
4f92ce79-22de-4a24-84e4-ca621d74463e,2023-01-11T23:59:00,75.23,solar,USA,SYS-USA-SOLAR-1
353cdce9-fc6e-4ab6-b1c0-4ddbe1925165,2023-01-11T23:59:00,74.1,solar,USA,SYS-USA-SOLAR-2
ab541231-8983-42c1-8bb5-5e9c112d8c2f,2023-01-11T23:59:00,4.76,solar,USA,SYS-USA-SOLAR-3
f01b018a-4278-479d-864f-73dd45e3f629,2023-01-11T23:59:00,68.15,biomass,USA,SYS-USA-BIO-1
7999af57-cc2e-44c2-9164-eb2e9101eb23,2023-01-11T23:59:00,88.84,wind,UK,SYS-UK-WIND-1
27b0df7d-f474-48f2-a56d-95218883eedd,2023-01-11T23:59:00,75.38,wind,UK,SYS-UK-WIND-2
57d2a6be-d80b-4431-93a6-9c1190496de4,2023-01-11T23:59:00,78.37,wind,UK,SYS-UK-WIND-3
804a9a8b-a35d-43bd-a705-1c08afc37039,2023-01-11T23:59:00,72.05,solar,UK,SYS-UK-SOLAR-1
e5aec4f5-4e5f-4249-b105-d858bc2b400e,2023-01-11T23:59:00,61.23,solar,UK,SYS-UK-SOLAR-2
a19b861d-ad9d-4183-bf52-40745784b912,2023-01-11T23:59:00,82.24,wind,Australia,SYS-AUS-WIND-1
45a42eb5-9967-432a-bba4-7b03a2bec0c1,2023-01-11T23:59:00,96.06,solar,Australia,SYS-AUS-SOLAR-1
9bb36c2d-c17e-45e3-aec3-dc618757b107,2023-01-11T23:59:00,8.37,solar,Australia,SYS-AUS-SOLAR-2
6ed304bb-f686-4a0b-b056-02888f216a45,2023-01-11T23:59:00,59.55,biomass,Australia,SYS-AUS-BIO-1
2a55c5e8-f722-40cd-9af6-8cd96bc29432,2023-01-12T23:59:00,89.38,wind,USA,SYS-USA-WIND-1
b1e3e5ab-0f95-4b4e-9e00-e162fbd02ac0,2023-01-12T23:59:00,2.63,wind,USA,SYS-USA-WIND-2
50185d22-0e69-41ec-b244-d4e7f7ed4629,2023-01-12T23:59:00,71.84,solar,USA,SYS-USA-SOLAR-1
a367a446-e88f-4d4f-ae6c-e81ace5701a7,2023-01-12T23:59:00,79.65,solar,USA,SYS-USA-SOLAR-2
4a417ef4-6569-45d0-b950-d0ff277aea27,2023-01-12T23:59:00,5.34,solar,USA,SYS-USA-SOLAR-3
7dd9e69f-636b-4377-b1a7-57e83c64fbab,2023-01-12T23:59:00,63.3,biomass,USA,SYS-USA-BIO-1
33a3f0cf-fe36-4088-a3ba-8152836e594a,2023-01-12T23:59:00,85.84,wind,UK,SYS-UK-WIND-1
ab93fe62-7454-4ae0-95c5-ff3b2c611095,2023-01-12T23:59:00,84.28,wind,UK,SYS-UK-WIND-2
0b0543f6-6e2e-4ca2-9998-36ca3174be64,2023-01-12T23:59:00,69.04,wind,UK,SYS-UK-WIND-3
ae2c8bbc-dd0e-4b4b-911b-ce2e22d0e926,2023-01-12T23:59:00,66.56,solar,UK,SYS-UK-SOLAR-1
52560a08-93c3-4337-8141-2e7dd23b62e9,2023-01-12T23:59:00,0.21,solar,UK,SYS-UK-SOLAR-2
c9a2f678-530c-4c5a-9cad-ebe1ecf6fc8c,2023-01-12T23:59:00,88.11,wind,Australia,SYS-AUS-WIND-1
9a01ba84-aeea-48e1-af2c-0a31c2e14875,2023-01-12T23:59:00,87.53,solar,Australia,SYS-AUS-SOLAR-1
14e12861-5f32-4368-8832-4fd47ce6aa7f,2023-01-12T23:59:00,4.3,solar,Australia,SYS-AUS-SOLAR-2
5d06a91f-5a99-41ed-bb73-2e7a76daae9f,2023-01-12T23:59:00,51.8,biomass,Australia,SYS-AUS-BIO-1
65ca6f6c-1466-448d-9f86-63baed29e6d8,2023-01-13T23:59:00,85.98,wind,USA,SYS-USA-WIND-1
ba4ef5cc-29f5-4f10-9faa-0f75d14c8874,2023-01-13T23:59:00,94.1,wind,USA,SYS-USA-WIND-2
c4aaf7ec-afc1-45ce-b5ad-8403c1352d0e,2023-01-13T23:59:00,76.97,solar,USA,SYS-USA-SOLAR-1
c691bb10-a862-47e0-acdb-d9defc7f0344,2023-01-13T23:59:00,6.48,solar,USA,SYS-USA-SOLAR-2
a1a4da63-0b5e-473f-8c1e-71dd851d320b,2023-01-13T23:59:00,84.19,solar,USA,SYS-USA-SOLAR-3
aa134324-488e-41ef-9661-0b60d8e51ad2,2023-01-13T23:59:00,66.56,biomass,USA,SYS-USA-BIO-1
6cd7f096-5417-468a-a82d-be16b7c11841,2023-01-13T23:59:00,88.78,wind,UK,SYS-UK-WIND-1
173efb78-4412-4cba-be77-ee57eb347d73,2023-01-13T23:59:00,81.3,wind,UK,SYS-UK-WIND-2
9dbde249-a30a-498c-b005-6624d6562be2,2023-01-13T23:59:00,69.43,wind,UK,SYS-UK-WIND-3
477b5c52-c2e8-4251-a0f0-e6c1cead177d,2023-01-13T23:59:00,2.45,solar,UK,SYS-UK-SOLAR-1
ae2dcca4-e583-4ae9-95c2-3c7dcac91aac,2023-01-13T23:59:00,63.13,solar,UK,SYS-UK-SOLAR-2
bac4e680-78f6-4208-b854-8a861ec64738,2023-01-13T23:59:00,91.68,wind,Australia,SYS-AUS-WIND-1
e558ded6-318f-41d3-8660-e86b9dfbfa9d,2023-01-13T23:59:00,88.97,solar,Australia,SYS-AUS-SOLAR-1
141b86d1-ff89-4314-b156-6973ff56b6c6,2023-01-13T23:59:00,81.37,solar,Australia,SYS-AUS-SOLAR-2
46c422e3-a1a0-47b2-8341-3c40a69357e7,2023-01-13T23:59:00,52.04,biomass,Australia,SYS-AUS-BIO-1
1550b988-94ae-430b-a9c4-7a594c36a90c,2023-01-14T23:59:00,98.75,wind,USA,SYS-USA-WIND-1
8890ff8e-1cfa-4a64-a343-ea88a2ed3759,2023-01-14T23:59:00,99.04,wind,USA,SYS-USA-WIND-2
ecfabef8-3f57-4fc3-b211-39882368b937,2023-01-14T23:59:00,75.27,solar,USA,SYS-USA-SOLAR-1
40406456-91ac-4eb6-918f-22b684726ffb,2023-01-14T23:59:00,8.12,solar,USA,SYS-USA-SOLAR-2
94996f7a-dfb4-442b-89c7-b855dd32e765,2023-01-14T23:59:00,3.06,solar,USA,SYS-USA-SOLAR-3
48f77bfc-0cf4-42eb-a4c4-d75d3af01fc9,2023-01-14T23:59:00,63.61,biomass,USA,SYS-USA-BIO-1
0f905a10-5cfd-4958-a0f2-c653f0ab23b4,2023-01-14T23:59:00,83.82,wind,UK,SYS-UK-WIND-1
b62da1de-d4ce-4124-b48f-05c5160a47e2,2023-01-14T23:59:00,76.08,wind,UK,SYS-UK-WIND-2
366ec094-66a8-40c1-b1c7-4700280f71c0,2023-01-14T23:59:00,0.74,wind,UK,SYS-UK-WIND-3
970f0466-3973-4880-a4f8-cebea56548b8,2023-01-14T23:59:00,1.58,solar,UK,SYS-UK-SOLAR-1
54f7f3ed-31a0-4f07-bae7-35da1d466e5d,2023-01-14T23:59:00,62.31,solar,UK,SYS-UK-SOLAR-2
a20df8c6-898c-453d-86f0-12fa6cffa76c,2023-01-14T23:59:00,89.93,wind,Australia,SYS-AUS-WIND-1
6c09c26c-84b8-495a-bf7d-caa48681a6c3,2023-01-14T23:59:00,5.98,solar,Australia,SYS-AUS-SOLAR-1
980616ae-980b-43cf-b0c9-d9d301d52fcf,2023-01-14T23:59:00,83.53,solar,Australia,SYS-AUS-SOLAR-2
db4cd2f0-5c6f-4d33-948c-b027ad9a02f2,2023-01-14T23:59:00,58.86,biomass,Australia,SYS-AUS-BIO-1
59900813-2746-4a67-b8cf-8300c06bcae5,2023-01-15T23:59:00,90.17,wind,USA,SYS-USA-WIND-1
bdaada71-3dca-42f1-a1db-661fd393ff34,2023-01-15T23:59:00,1.37,wind,USA,SYS-USA-WIND-2
977a74ec-d7be-4a5a-aad3-cfd6da05affe,2023-01-15T23:59:00,2.75,solar,USA,SYS-USA-SOLAR-1
3cfaacb8-92b3-4436-a1b2-d2c58f34c1ca,2023-01-15T23:59:00,78.62,solar,USA,SYS-USA-SOLAR-2
41e31937-6bc8-41db-9fb0-924260d75040,2023-01-15T23:59:00,2.85,solar,USA,SYS-USA-SOLAR-3
